2025-10-02 11:10:53.141 [main] INFO  com.itheima.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 21.0.7 with PID 28260 (D:\develop\Code\tlias-app\tlias-web-management-server\tlias-web-management\target\classes started by 麻效铭 in D:\develop\Code\tlias-app\tlias-web-management-server)
2025-10-02 11:11:38.625 [http-nio-8080-exec-1] INFO  com.itheima.service.impl.EmpServiceImpl-登录成功，员工信息：Emp(id=75, username=xiaoming, password=null, name=小明, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2025-10-02 11:11:38.647 [http-nio-8080-exec-1] INFO  com.itheima.aop.LoginLogAspect2-记录登录日志：EmpLoginLog(id=null, username=xiaoming, password=123456, loginTime=2025-10-02T11:11:38.647659, isSuccess=1, jwt=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6NzUsInVzZXJuYW1lIjoieGlhb21pbmciLCJleHAiOjE3NTk0NzE4OTh9.2ARh0PxELq6Um2_xP292gM2WUN5fvvr8OMhVWL2pTMY, costTime=264)
2025-10-02 11:11:41.638 [http-nio-8080-exec-2] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:41.638 [http-nio-8080-exec-2] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:41.643 [http-nio-8080-exec-2] INFO  com.itheima.controller.ClazzController-查询班级列表，ClazzQueryParam(name=, begin=null, end=null, page=1, pageSize=10)
2025-10-02 11:11:41.649 [http-nio-8080-exec-3] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:41.649 [http-nio-8080-exec-3] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:41.649 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController-查询全部员工
2025-10-02 11:11:41.663 [http-nio-8080-exec-3] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:41.708 [http-nio-8080-exec-2] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:42.110 [http-nio-8080-exec-4] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:42.110 [http-nio-8080-exec-6] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:42.111 [http-nio-8080-exec-4] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:42.111 [http-nio-8080-exec-6] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:42.111 [http-nio-8080-exec-6] INFO  com.itheima.controller.ClazzController-查询所有班级
2025-10-02 11:11:42.112 [http-nio-8080-exec-4] INFO  com.itheima.controller.StudentController-学员列表数据的条件分页查询:StudentQueryParam(name=, degree=null, clazzId=null, page=1, pageSize=10)
2025-10-02 11:11:42.114 [http-nio-8080-exec-6] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:42.125 [http-nio-8080-exec-4] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:43.031 [http-nio-8080-exec-7] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:43.031 [http-nio-8080-exec-7] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:43.031 [http-nio-8080-exec-7] INFO  com.itheima.controller.DeptController-查询全部部门数据
2025-10-02 11:11:43.040 [http-nio-8080-exec-7] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:43.390 [http-nio-8080-exec-8] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:43.390 [http-nio-8080-exec-8] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:43.390 [http-nio-8080-exec-5] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:43.390 [http-nio-8080-exec-5] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:43.390 [http-nio-8080-exec-5] INFO  com.itheima.controller.DeptController-查询全部部门数据
2025-10-02 11:11:43.391 [http-nio-8080-exec-8] INFO  com.itheima.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-10-02 11:11:43.392 [http-nio-8080-exec-5] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:43.398 [http-nio-8080-exec-8] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:44.557 [http-nio-8080-exec-9] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:44.557 [http-nio-8080-exec-9] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:44.557 [http-nio-8080-exec-9] INFO  com.itheima.controller.ReportController-统计员工职位人数
2025-10-02 11:11:44.561 [http-nio-8080-exec-9] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:44.572 [http-nio-8080-exec-10] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:44.572 [http-nio-8080-exec-10] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:44.572 [http-nio-8080-exec-10] INFO  com.itheima.controller.ReportController-统计员工性别人数
2025-10-02 11:11:44.575 [http-nio-8080-exec-10] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:44.816 [http-nio-8080-exec-3] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:44.816 [http-nio-8080-exec-1] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:44.817 [http-nio-8080-exec-3] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:44.817 [http-nio-8080-exec-1] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:44.817 [http-nio-8080-exec-1] INFO  com.itheima.controller.ReportController-统计每一个班级的人数
2025-10-02 11:11:44.817 [http-nio-8080-exec-3] INFO  com.itheima.controller.ReportController-统计学员的学历信息
2025-10-02 11:11:44.822 [http-nio-8080-exec-3] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:44.828 [http-nio-8080-exec-1] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:45.120 [http-nio-8080-exec-2] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:45.120 [http-nio-8080-exec-2] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:45.124 [http-nio-8080-exec-2] INFO  com.itheima.controller.LogController-日志信息的分页查询:page1，pageSize10
2025-10-02 11:11:45.149 [http-nio-8080-exec-2] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:45.970 [http-nio-8080-exec-6] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:45.971 [http-nio-8080-exec-6] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:45.970 [http-nio-8080-exec-4] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:45.971 [http-nio-8080-exec-6] INFO  com.itheima.controller.ReportController-统计学员的学历信息
2025-10-02 11:11:45.971 [http-nio-8080-exec-4] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:45.972 [http-nio-8080-exec-4] INFO  com.itheima.controller.ReportController-统计每一个班级的人数
2025-10-02 11:11:45.978 [http-nio-8080-exec-4] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:45.979 [http-nio-8080-exec-6] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:46.835 [http-nio-8080-exec-5] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:46.835 [http-nio-8080-exec-7] INFO  com.itheima.interceptor.TokenInterceptor-当前登录员工ID：75，将其存入ThreadLocal
2025-10-02 11:11:46.835 [http-nio-8080-exec-5] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:46.835 [http-nio-8080-exec-7] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法，放行
2025-10-02 11:11:46.835 [http-nio-8080-exec-7] INFO  com.itheima.controller.ReportController-统计员工职位人数
2025-10-02 11:11:46.835 [http-nio-8080-exec-5] INFO  com.itheima.controller.ReportController-统计员工性别人数
2025-10-02 11:11:46.840 [http-nio-8080-exec-5] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:46.840 [http-nio-8080-exec-7] INFO  com.itheima.interceptor.TokenInterceptor-请求处理完成，清理ThreadLocal
2025-10-02 11:11:51.840 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-10-02 11:11:51.856 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-10-02 11:11:51.862 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2025-10-02 11:11:51.882 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2025-10-02 14:56:51.216 [main] INFO  com.itheima.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 21.0.7 with PID 9100 (D:\develop\Code\tlias-app\tlias-web-management-server\tlias-web-management\target\classes started by 麻效铭 in D:\develop\Code\tlias-app\tlias-web-management-server)
2025-10-02 14:56:51.223 [main] INFO  com.itheima.TliasWebManagementApplication-No active profile set, falling back to 1 default profile: "default"
2025-10-02 14:56:53.470 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2025-10-02 14:56:53.485 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2025-10-02 14:56:53.487 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2025-10-02 14:56:53.487 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.42]
2025-10-02 14:56:53.546 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2025-10-02 14:56:53.546 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 2223 ms
2025-10-02 14:56:54.834 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2025-10-02 14:56:54.887 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2025-10-02 14:56:54.916 [main] INFO  com.itheima.TliasWebManagementApplication-Started TliasWebManagementApplication in 4.453 seconds (process running for 6.466)
2025-10-02 14:57:06.085 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-10-02 14:57:06.089 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-10-02 17:16:01.415 [main] INFO  com.itheima.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 21.0.7 with PID 27992 (D:\develop\Code\tlias-app\tlias-web-management-server\tlias-web-management\target\classes started by 麻效铭 in D:\develop\Code\tlias-app\tlias-web-management-server)
2025-10-02 17:16:01.416 [main] INFO  com.itheima.TliasWebManagementApplication-No active profile set, falling back to 1 default profile: "default"
2025-10-02 17:16:02.144 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2025-10-02 17:16:02.153 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2025-10-02 17:16:02.154 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2025-10-02 17:16:02.154 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.42]
2025-10-02 17:16:02.191 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2025-10-02 17:16:02.191 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 744 ms
2025-10-02 17:16:02.683 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2025-10-02 17:16:02.697 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2025-10-02 17:16:02.701 [main] INFO  com.itheima.TliasWebManagementApplication-Started TliasWebManagementApplication in 1.501 seconds (process running for 2.032)
2025-10-02 17:16:07.902 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-10-02 17:16:07.906 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-10-02 17:55:37.810 [main] INFO  com.itheima.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 21.0.7 with PID 24688 (D:\develop\Code\tlias-app\tlias-web-management-server\tlias-web-management\target\classes started by 麻效铭 in D:\develop\Code\tlias-app\tlias-web-management-server)
2025-10-02 17:55:37.814 [main] INFO  com.itheima.TliasWebManagementApplication-No active profile set, falling back to 1 default profile: "default"
2025-10-02 17:55:39.010 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2025-10-02 17:55:39.022 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2025-10-02 17:55:39.024 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2025-10-02 17:55:39.024 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.42]
2025-10-02 17:55:39.066 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2025-10-02 17:55:39.067 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 1205 ms
2025-10-02 17:55:39.846 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2025-10-02 17:55:39.851 [main] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext-Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'
2025-10-02 17:55:39.873 [main] INFO  o.s.b.a.logging.ConditionEvaluationReportLogger-

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2025-10-02 17:55:39.895 [main] ERROR o.s.b.diagnostics.LoggingFailureAnalysisReporter-

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

